@relation HTRU_2-weka.filters.unsupervised.attribute.ClassAssigner-Clast-weka.filters.supervised.instance.SpreadSubsample-M1.0-X0.0-S1-weka.filters.unsupervised.attribute.Standardize

@attribute Profile_mean numeric
@attribute Profile_stdev numeric
@attribute Profile_skewness numeric
@attribute Profile_kurtosis numeric
@attribute DM_mean numeric
@attribute DM_stdev numeric
@attribute DM_skewness numeric
@attribute DM_kurtosis numeric
@attribute class {0,1}

@data
-0.690538,-1.248123,0.549286,0.323089,-0.249798,0.334269,-0.619233,-0.603925,1
-1.578606,-1.245454,1.612484,1.468204,-0.143142,0.444206,-0.695932,-0.626682,1
-1.269782,-0.017996,0.785048,0.251526,-0.667626,-1.071549,1.566988,1.400013,1
-0.059421,-0.508219,-0.280903,-0.368777,-0.296539,0.337871,-0.609366,-0.607067,1
-1.945735,-1.4466,2.176046,2.394324,1.648082,1.489819,-1.172349,-0.695514,1
-0.971414,-1.359978,0.586771,0.496013,-0.166704,0.610562,-0.650439,-0.617302,1
-1.244047,-0.026207,0.967722,0.455966,1.453551,1.052799,-1.00109,-0.685329,1
-0.492497,-0.180429,-0.048579,-0.258442,-0.022949,0.846671,-0.740734,-0.643455,1
-0.529491,0.793679,0.228958,-0.299106,0.021149,0.887631,-0.778557,-0.650585,1
-1.696224,0.02537,1.117497,0.547771,1.932041,0.672463,-1.090923,-0.684109,1
0.411052,-0.655613,-0.6466,-0.52964,-0.637709,-0.814897,0.452069,0.02586,1
-1.095466,2.093436,0.199266,-0.379553,3.130837,0.854543,-1.448677,-0.678958,1
-0.13341,-0.830622,-0.161245,-0.24271,-0.301239,0.456672,-0.573778,-0.599576,1
-1.841789,-1.58158,2.318049,2.67223,1.29154,0.661753,-0.981656,-0.670675,1
-0.518232,0.636306,-0.049981,-0.411769,-0.072091,0.714958,-0.748675,-0.643767,1
0.145456,1.795558,-0.214429,-0.563397,2.950911,1.683855,-1.363217,-0.692296,1
0.173202,0.9794,-0.403036,-0.591935,2.248943,1.593661,-1.265823,-0.69605,1
0.412661,-0.350405,-0.208657,-0.396638,-0.523488,-0.132128,-0.151056,-0.422251,1
-1.358247,-1.061183,1.196543,0.856521,1.512639,1.060404,-1.159666,-0.688933,1
-1.115773,-0.799924,0.919509,0.533569,1.600695,1.747581,-1.162907,-0.697704,1
0.398788,0.10938,-0.50959,-0.598722,-0.635914,-0.910852,0.558985,0.209745,1
-0.558444,3.391661,-0.331409,-0.674416,2.659993,2.049315,-1.27872,-0.701744,1
-0.69476,-1.468584,0.522607,0.437818,-0.536217,-0.146025,-0.070823,-0.379312,1
0.542342,-0.218426,-0.719376,-0.57558,-0.661917,-0.994249,1.186025,0.874511,1
-0.879933,-0.859479,1.106331,0.756682,0.041161,0.770171,-0.754452,-0.641356,1
-1.732816,-1.241877,2.000596,2.016945,0.614747,0.704887,-0.896497,-0.665881,1
-0.252636,0.598879,-0.216913,-0.483986,-0.170396,0.616519,-0.695995,-0.633068,1
-1.440279,-0.396582,1.122287,0.620676,0.992451,0.992003,-0.981608,-0.678871,1
0.832065,0.920179,-0.605064,-0.641718,-0.260207,0.521285,-0.641656,-0.621098,1
-0.02122,0.042049,-0.374126,-0.50435,-0.298113,0.390698,-0.601671,-0.606619,1
-0.891796,-0.682574,0.789785,0.365502,0.662719,1.280281,-0.965955,-0.680843,1
-1.740456,-0.211561,1.406241,0.931187,2.245412,1.492977,-1.223397,-0.696762,1
0.287603,-0.380866,-0.614447,-0.538728,-0.675837,-1.019049,1.761946,1.506567,1
-0.782019,-0.194801,0.56768,0.035838,1.39164,1.689111,-1.145356,-0.697627,1
-1.689991,-1.221593,1.696216,1.582849,1.692726,1.545265,-1.175162,-0.695351,1
-0.978451,-1.345342,0.747716,0.663993,-0.47019,-0.051145,-0.318328,-0.49731,1
-1.238015,-1.764686,1.554432,1.8612,0.879663,1.598135,-0.99004,-0.686237,1
-0.895013,-0.984824,0.877682,0.623082,0.104041,1.058967,-0.787686,-0.654308,1
-1.460987,-1.145776,1.447505,1.163275,1.252061,1.791717,-1.099603,-0.696325,1
-1.301952,-1.486571,1.562521,1.540827,1.192873,1.512366,-1.020639,-0.687602,1
-0.389556,-0.698236,0.378535,0.116576,-0.380218,0.2398,-0.43632,-0.545625,1
-0.756082,-0.870689,0.607802,0.335672,-0.606582,-0.500473,0.330259,-0.107201,1
0.583559,1.720792,-0.442717,-0.669469,-0.47945,0.003158,-0.264195,-0.476144,1
-2.025756,-1.116812,2.266479,2.492491,1.983604,1.311652,-1.169658,-0.697292,1
-0.271737,0.059164,0.114219,-0.272738,-0.590685,-0.55916,0.207225,-0.176702,1
-0.988705,-1.323043,1.484748,1.349212,-0.140963,0.650319,-0.658207,-0.618674,1
-0.164372,0.6229,-0.030782,-0.449023,0.086511,1.041684,-0.82439,-0.66245,1
-0.59765,-0.538368,0.299042,-0.095307,0.170452,1.052454,-0.867319,-0.668423,1
-1.47868,-0.726464,1.36745,1.049636,-0.396679,-0.068983,-0.452587,-0.540812,1
-1.332512,-1.80609,1.726888,1.962128,1.018495,1.398504,-1.131772,-0.699091,1
-1.349602,-1.800266,2.089795,2.584097,0.571032,1.424492,-0.938669,-0.679332,1
-1.940709,-1.200082,1.968707,1.955217,2.077914,0.969202,-1.093166,-0.690664,1
-1.709293,-1.860514,2.494749,3.192837,0.015097,0.63501,-0.744179,-0.635211,1
-1.181116,-1.539739,1.556334,1.548857,-0.148568,0.495328,-0.643378,-0.610589,1
0.85197,1.502116,-0.694922,-0.66721,-0.333819,0.393901,-0.546444,-0.591808,1
-1.397655,0.136314,0.874065,0.308631,-0.038503,0.516264,-0.738724,-0.637196,1
-1.646161,-1.201787,1.776637,1.612296,1.081395,0.946861,-1.003613,-0.679275,1
-0.618358,-1.075388,0.558226,0.297506,-0.223149,0.662202,-0.644736,-0.622688,1
-0.973425,-1.387616,0.922366,0.878265,-0.523407,-0.365153,-0.168643,-0.401737,1
-1.683758,-1.678506,2.180531,2.514881,2.093649,2.08223,-1.183276,-0.700482,1
-1.674309,-0.428976,1.34311,0.897206,1.200458,0.490078,-0.895895,-0.667199,1
-0.451682,0.723145,0.195092,-0.269551,0.266234,1.477567,-0.862982,-0.671963,1
0.043721,0.935227,-0.252242,-0.562593,1.903294,1.073445,-1.34642,-0.693572,1
1.048603,-0.566967,-0.725071,-0.480217,0.047758,1.068044,-0.828937,-0.66695,1
0.475792,-0.149325,-0.414766,-0.511387,0.653016,1.468307,-1.032803,-0.694061,1
-1.357242,-1.267878,1.464824,1.37214,1.974062,1.604902,-1.190382,-0.695335,1
-0.37126,-1.323929,0.507408,0.319478,-0.276588,0.443686,-0.550998,-0.589581,1
-1.358851,-1.217207,1.667237,1.634324,0.86887,1.569046,-0.984317,-0.685796,1
-1.184735,-1.484784,1.733861,1.984602,0.629111,1.565696,-0.969407,-0.684758,1
-1.463199,0.708804,0.835346,0.202418,1.076191,1.380045,-1.072789,-0.691533,1
1.04036,0.292499,-0.782505,-0.613897,-0.548745,-0.241438,-0.049259,-0.363094,1
-0.667014,-1.393565,0.377159,0.341892,-0.26642,0.377978,-0.576705,-0.592278,1
-0.608105,-1.183755,0.256556,0.092073,-0.479551,0.025793,-0.303464,-0.500487,1
-0.665205,-0.641205,0.342547,0.074048,-0.549391,-0.287983,-0.083887,-0.382182,1
-0.490285,-0.799606,0.368588,0.070293,-0.417377,0.069953,-0.428857,-0.543566,1
-0.132203,-0.514182,-0.086636,-0.285892,-0.186837,0.764347,-0.648408,-0.624054,1
-1.694414,-0.703248,1.742248,1.459664,0.98648,1.448433,-1.074789,-0.692122,1
-0.59966,-0.725315,0.472864,0.135312,0.364458,0.954784,-0.913594,-0.671581,1
-1.0828,-1.436395,1.031797,1.047698,0.105332,1.344395,-0.803641,-0.661824,1
-1.391422,-1.587626,1.80997,1.914595,0.641699,1.230515,-0.938538,-0.676989,1
1.165417,-0.091244,-0.788723,-0.593574,-0.679044,-1.145643,1.965053,2.091282,1
-1.523114,-1.319122,2.132262,2.368795,0.286912,0.873691,-0.862622,-0.661769,1
0.1919,0.991611,-0.242654,-0.520195,-0.636499,-0.907708,0.784449,0.429453,1
-0.863447,-1.27294,1.059584,0.801158,0.368674,1.4071,-0.883769,-0.673041,1
-1.678933,-1.208705,2.095048,2.339421,-0.187422,0.346882,-0.649686,-0.607222,1
-0.253642,-0.18615,0.222175,-0.154104,0.021835,0.819713,-0.763681,-0.645879,1
-1.191772,-0.950457,0.887636,0.604312,2.1858,0.86619,-1.24105,-0.686051,1
-1.063699,0.063225,0.687321,0.117089,0.426228,1.139156,-0.927706,-0.675973,1
0.705198,0.410947,-0.629334,-0.620948,-0.296136,0.545219,-0.570127,-0.600832,1
-1.421781,0.044627,0.985162,0.422878,1.107257,1.152271,-1.079724,-0.689058,1
-0.650528,-0.490854,0.682844,0.189518,-0.032431,0.708934,-0.744252,-0.639391,1
-1.30175,0.75468,0.667657,0.003703,3.533152,0.946098,-1.416135,-0.690263,1
-0.362413,-0.993726,0.191738,0.059633,-0.603072,-0.567179,0.222715,-0.170597,1
-0.032479,2.345904,-0.368903,-0.637608,3.078406,2.191711,-1.348203,-0.697546,1
-1.267169,2.089209,0.2792,-0.34038,1.009942,1.32083,-1.010802,-0.687385,1
-0.308128,-0.98103,0.19239,0.012022,-0.578944,-0.495995,0.053976,-0.281449,1
-0.293049,-0.541245,-0.0215,-0.215044,-0.569544,-0.347291,0.078893,-0.281889,1
-0.475206,-1.333882,0.250523,0.116371,-0.419838,0.069835,-0.366089,-0.514057,1
-1.673504,-0.194901,1.157129,0.644094,0.704256,1.017815,-0.897129,-0.671601,1
-0.965181,-0.002625,0.615088,0.173799,0.249753,1.027624,-0.883014,-0.670124,1
0.199741,-0.867168,-0.241481,-0.342908,-0.556532,-0.412713,-0.099563,-0.383322,1
-1.175286,-0.103703,0.89392,0.347999,0.404744,1.144616,-0.929626,-0.677137,1
-0.076309,1.625128,-0.074778,-0.508498,2.234499,1.752965,-1.318437,-0.699713,1
-0.000109,0.729867,-0.362751,-0.541442,-0.629317,-0.826945,0.699265,0.326715,1
-1.578002,2.310235,0.606408,-0.108494,3.229423,1.475015,-1.300398,-0.696892,1
-0.227102,4.921607,-0.30006,-0.688881,3.131603,1.51156,-1.469339,-0.685454,1
-0.118531,0.08742,-0.014136,-0.326738,-0.358088,0.40177,-0.4627,-0.562397,1
-1.034144,0.328267,0.559733,0.00956,-0.346589,0.057435,-0.50513,-0.565391,1
-2.022137,-1.932442,3.125568,4.44418,0.470892,0.748076,-0.895616,-0.665074,1
-1.054853,-1.45522,1.030824,1.032856,-0.302288,0.551544,-0.515847,-0.580913,1
-1.273603,-1.847413,1.660327,1.98473,0.844097,2.115144,-0.994293,-0.691324,1
0.578935,1.075334,-0.644275,-0.635605,-0.662522,-1.113024,1.418497,1.468016,1
-1.227762,-1.503666,1.178953,1.154481,0.926606,1.177313,-0.9974,-0.68222,1
-1.304766,-0.563736,1.310708,0.868415,0.971774,1.592237,-1.017477,-0.688924,1
-0.39217,-1.117279,0.578439,0.350611,0.031539,1.240337,-0.77228,-0.655003,1
-0.091791,0.712221,-0.173885,-0.498588,2.693743,2.376428,-1.313974,-0.699653,1
-1.112355,-0.933999,1.229139,0.968197,0.10856,0.764906,-0.802283,-0.650743,1
0.150483,-0.094549,-0.251254,-0.404172,-0.417982,0.089357,-0.396466,-0.529463,1
-1.076366,-1.519468,1.060137,1.035494,0.810811,1.785081,-0.997715,-0.689722,1
-0.162161,1.338579,-0.139024,-0.535515,0.896911,1.531412,-1.030362,-0.689822,1
-1.275814,-1.449275,1.393767,1.383301,1.063945,1.74675,-1.031439,-0.69127,1
0.471369,-0.75429,-0.2339,-0.34677,0.065107,0.800609,-0.839679,-0.664735,1
-0.794886,-0.582768,0.914817,0.432374,0.712083,1.276189,-0.971379,-0.681737,1
-1.460384,-1.42959,1.567799,1.569685,0.245698,0.730732,-0.81164,-0.648691,1
0.307709,-0.519412,-0.609364,-0.53559,-0.630043,-0.8358,0.561203,0.170657,1
0.599442,0.482524,-0.566593,-0.612095,0.185642,1.193025,-0.882914,-0.675557,1
-1.948148,-0.642367,1.883207,1.681756,2.433689,0.984161,-1.212377,-0.696089,1
-1.080186,-1.271796,1.034155,0.791848,1.221176,1.456594,-1.077138,-0.691387,1
0.244376,0.381419,-0.318935,-0.508066,-0.600631,-0.535321,0.275428,-0.131168,1
-1.61178,-1.85192,2.248673,2.7913,0.689449,1.062914,-0.935825,-0.674367,1
-0.91733,-1.132596,0.942406,0.838617,0.437889,1.340564,-0.922277,-0.678278,1
-0.140245,-0.561155,-0.169849,-0.322694,-0.189923,0.373577,-0.696804,-0.63,1
-1.568352,-0.598702,1.431773,1.080228,1.360472,0.786177,-1.049603,-0.67996,1
-1.304163,-1.98012,1.833621,2.388133,0.177391,1.082996,-0.830495,-0.662329,1
-1.289486,-1.436549,1.528857,1.550011,-0.210076,0.444943,-0.626224,-0.60653,1
-0.891796,-0.080927,0.531104,0.002229,0.543717,1.350482,-0.94744,-0.680044,1
-1.417157,-1.138229,1.748459,1.606798,0.005313,0.555055,-0.759842,-0.63709,1
0.36501,-0.170136,-0.714514,-0.595934,-0.651044,-0.826097,0.79519,0.303346,1
-1.39484,-1.555497,2.183414,2.605152,-0.035215,0.838863,-0.721669,-0.636828,1
0.354756,-0.314793,-0.625838,-0.537316,-0.68558,-1.234927,2.778699,4.001189,1
-0.908282,-1.748834,1.46741,1.647034,0.582269,1.550815,-0.940709,-0.681481,1
-0.112098,0.239316,-0.360173,-0.501193,-0.643095,-0.708365,0.726468,0.223207,1
0.389338,0.951319,-0.604263,-0.637683,-0.51792,-0.05997,-0.134694,-0.416106,1
0.341285,-0.344337,-0.561771,-0.520501,-0.641401,-0.789172,0.62064,0.159522,1
-0.221472,-0.281498,-0.063839,-0.254023,-0.192707,0.611561,-0.6909,-0.63392,1
0.040505,-0.359756,-0.138001,-0.402753,0.337829,1.375868,-0.909936,-0.67808,1
-0.997149,-1.274599,0.970692,0.748381,0.85957,1.331228,-0.98109,-0.681848,1
-1.226957,-1.524399,1.176041,1.228377,0.202426,1.277717,-0.839928,-0.665804,1
-0.795087,0.739345,0.400736,-0.125307,-0.026096,0.649164,-0.759498,-0.644183,1
0.296852,0.990706,-0.306751,-0.577387,2.544097,2.238231,-1.313134,-0.700524,1
0.264281,0.654931,-0.512202,-0.598857,-0.580841,-0.46691,0.038724,-0.303463,1
-1.421178,-1.4816,2.067803,2.49316,0.373495,1.335848,-0.894632,-0.674245,1
0.220249,0.816066,-0.560507,-0.610496,-0.191396,0.718808,-0.671375,-0.630257,1
-0.05359,-0.357521,-0.15009,-0.33293,-0.564601,-0.319679,0.038706,-0.30506,1
-0.898431,-1.18333,0.691481,0.494052,0.103355,1.147924,-0.802677,-0.658973,1
0.731336,1.194939,-0.528317,-0.67612,2.240329,2.384805,-1.27534,-0.702856,1
-0.905065,-0.442282,0.577548,0.253999,-0.552457,-0.466918,0.008136,-0.290632,1
0.381698,-0.030957,-0.656054,-0.592225,-0.603253,-0.484113,0.25996,-0.161708,1
0.078303,0.543642,-0.038211,-0.437596,-0.684592,-1.119212,2.541376,2.822866,1
-0.09159,0.652694,-0.061883,-0.410017,2.387371,2.311759,-1.265913,-0.701408,1
0.602257,-0.471517,-0.735545,-0.510864,-0.642369,-0.924883,0.570449,0.212607,1
-0.938039,-0.578886,0.650498,0.176869,1.438179,1.722021,-1.140263,-0.696713,1
-1.232587,-1.567915,1.227614,1.255284,-0.371422,0.306497,-0.428363,-0.543744,1
-0.51401,1.822234,0.06785,-0.459384,0.914018,1.656014,-1.036306,-0.691496,1
0.187678,-0.174395,-0.224008,-0.369854,-0.472268,-0.030783,-0.297541,-0.488278,1
-0.76513,-0.448229,0.348253,0.088097,-0.57727,-0.433372,0.051121,-0.294053,1
-0.376085,-1.055762,0.022891,-0.074952,-0.360367,0.223312,-0.555286,-0.595176,1
-1.379358,-1.508839,1.825877,1.848988,-0.058676,0.724108,-0.698447,-0.628815,1
-1.653399,-0.86556,1.501061,1.107848,2.645549,1.596617,-1.305591,-0.694347,1
-1.68416,0.26905,1.056593,0.483739,1.658512,0.896499,-1.129398,-0.689403,1
-0.977044,-1.236987,1.320724,1.203,-0.133378,0.492672,-0.68279,-0.620637,1
-1.541008,-1.570269,2.235585,2.633369,1.919816,1.634023,-1.16716,-0.695685,1
-0.747839,-0.649015,0.597885,0.255598,1.412015,0.84952,-1.054851,-0.680065,1
1.084994,1.110105,-0.751349,-0.672624,-0.674061,-1.020318,1.565795,1.240607,1
-1.365485,-1.481779,1.715916,1.714956,-0.218489,0.564072,-0.590028,-0.599309,1
-1.255105,-0.600197,1.115695,0.684926,0.125869,0.777858,-0.825231,-0.655251,1
-1.051837,-1.790983,1.536282,1.63364,-0.232993,0.583183,-0.581849,-0.598517,1
-1.847419,-0.621862,1.72961,1.403621,3.153713,1.498463,-1.332739,-0.694685,1
-1.826911,-0.936341,1.904043,1.812601,1.99599,0.758361,-1.170518,-0.681127,1
-1.408713,-1.868883,1.823029,2.291462,0.93296,1.352273,-1.000563,-0.684219,1
0.480015,1.017532,-0.44095,-0.584972,2.357999,2.500099,-1.267464,-0.702984,1
0.064631,-0.02435,-0.233273,-0.402541,-0.526615,-0.251536,-0.130109,-0.394101,1
-1.699441,1.23152,0.708766,0.002849,2.889867,0.70943,-1.309281,-0.685827,1
-0.753067,-0.025551,0.68829,0.228603,-0.257726,0.332247,-0.608029,-0.601597,1
-0.801923,-0.839492,0.74233,0.385381,0.519227,1.246644,-0.941879,-0.678276,1
-0.147081,-0.744335,-0.077798,-0.276063,-0.499805,-0.048546,-0.218996,-0.457295,1
-0.980462,-1.060663,1.101376,0.932314,-0.176548,0.508204,-0.631251,-0.608811,1
-0.240975,-0.293031,0.235468,-0.181923,-0.677814,-1.167269,2.625662,3.258771,1
-0.716273,-1.029178,0.771264,0.452591,1.103868,1.162841,-1.037832,-0.685148,1
-1.749303,-1.817137,2.402469,2.998537,3.031806,1.137182,-1.285607,-0.693096,1
-1.816255,-1.459239,2.193226,2.380997,2.281805,2.176966,-1.210261,-0.701266,1
0.123742,-0.026033,-0.428431,-0.533736,-0.401057,0.06828,-0.533564,-0.586973,1
-1.132461,-1.15349,1.383876,1.27055,-0.142214,0.492246,-0.675525,-0.619871,1
-1.866117,-1.179874,1.999008,1.986695,2.957972,1.332938,-1.294899,-0.695252,1
-1.660235,-1.502334,2.189706,2.582835,0.912565,1.199362,-1.009514,-0.683879,1
-1.808414,0.529331,1.205233,0.5682,2.013319,0.768711,-1.127767,-0.687797,1
-1.6727,-1.313117,2.016089,2.019921,2.10073,1.760784,-1.212696,-0.697659,1
-2.02455,-1.910027,3.113867,4.396304,2.394331,1.13895,-1.24953,-0.69187,1
0.169583,-0.025291,-0.223431,-0.45649,-0.606178,-0.576202,0.277491,-0.132626,1
-0.736178,-0.96964,0.661516,0.298451,-0.242192,0.392645,-0.604387,-0.600545,1
-1.290893,-1.51825,1.694222,1.757382,0.021311,0.696435,-0.758645,-0.642223,1
-1.555685,-1.209836,1.688019,1.516545,1.170077,1.086505,-1.039674,-0.684528,1
-0.522253,-0.2638,0.135106,-0.21641,2.966465,1.361481,-1.355101,-0.689159,1
-0.700591,-1.458863,0.514916,0.469484,-0.501035,-0.060126,-0.188469,-0.439444,1
-1.899291,-1.525071,2.884385,3.731651,2.023163,1.22008,-1.161267,-0.691704,1
0.095795,0.261622,-0.37822,-0.509987,-0.585824,-0.468082,0.070741,-0.287565,1
-0.041728,0.073919,-0.265202,-0.455594,-0.601781,-0.51933,0.222828,-0.18341,1
-0.51582,-1.243493,0.481162,0.354307,-0.345721,0.263496,-0.455577,-0.552277,1
-0.340297,-0.673137,0.156484,-0.071512,-0.561111,-0.394118,-0.007535,-0.328573,1
-1.693007,-0.51441,1.505525,1.125715,1.037458,1.00073,-1.004758,-0.681898,1
-0.352159,-0.524608,0.280273,-0.062519,-0.128153,0.811272,-0.68791,-0.632107,1
-1.558701,0.799154,0.759068,0.06705,3.68203,0.849036,-1.291815,-0.696554,1
0.229297,0.87276,-0.483402,-0.590373,1.61524,2.83749,-1.152242,-0.70449,1
-1.517886,-0.303112,1.369759,0.892889,1.574127,0.593465,-0.938309,-0.673414,1
-0.946081,2.072685,0.130637,-0.403975,0.964814,1.129955,-1.02252,-0.684957,1
-1.875566,-1.753557,2.61978,3.352684,2.485535,1.689754,-1.269159,-0.696929,1
0.230302,-0.014012,-0.379881,-0.478254,-0.559941,-0.476428,0.048678,-0.274598,1
-1.342364,-1.077272,1.445267,1.254934,0.258649,1.172318,-0.851988,-0.664961,1
-1.922614,-1.776384,2.947161,3.940385,2.279646,1.173894,-1.202383,-0.690711,1
1.181301,1.111147,-0.645166,-0.662437,-0.63083,-0.722413,0.503803,0.062964,1
-1.205042,-0.808199,1.324634,0.994653,1.054807,1.280321,-1.096581,-0.691127,1
-0.98971,-1.557004,1.425664,1.597465,0.982002,1.394351,-1.057477,-0.691163,1
-1.25792,-1.193561,1.497623,1.339591,0.684527,1.443337,-0.963837,-0.682718,1
-0.323609,-0.282864,-0.042939,-0.341587,-0.441968,0.081661,-0.347016,-0.510841,1
-0.537534,-0.920214,0.555859,0.294612,-0.32458,0.149413,-0.478622,-0.549746,1
-1.169656,-0.386689,1.074036,0.64758,-0.132147,0.631468,-0.699391,-0.630547,1
-0.929393,-0.777117,0.699356,0.295341,1.245868,1.837785,-1.10471,-0.697224,1
0.083732,-0.455764,-0.149614,-0.319366,0.146506,0.84078,-0.870121,-0.66789,1
-0.168192,-0.421534,0.116651,-0.130581,-0.306686,0.489957,-0.558347,-0.596261,1
-0.652739,-1.107611,0.438837,0.263102,-0.47594,-0.020244,-0.247677,-0.463143,1
-1.587653,-0.996544,1.583823,1.381867,1.50233,1.897785,-1.130637,-0.697794,1
-1.123614,-0.900378,1.348824,1.041911,1.661457,1.834476,-1.1666,-0.699353,1
0.126356,0.511519,-0.534314,-0.589818,-0.46553,0.019476,-0.356961,-0.522298,1
-1.05807,-1.703925,1.270848,1.407425,-0.458651,-0.155667,-0.319793,-0.483214,1
-0.897626,-0.769925,0.97282,0.636557,0.036905,0.66218,-0.759541,-0.640396,1
-0.943869,-1.665827,1.115455,1.241789,-0.417821,0.078083,-0.362964,-0.512685,1
0.891779,-0.156049,-0.584057,-0.580467,-0.476505,0.020942,-0.286028,-0.488256,1
-0.50838,-1.076666,0.324229,0.208883,-0.58312,-0.480356,0.107631,-0.250637,1
-0.035495,0.830716,-0.177452,-0.471513,2.466814,1.305182,-1.311491,-0.690887,1
0.157721,-0.944587,-0.191721,-0.23842,-0.506321,-0.151574,-0.234696,-0.456262,1
-1.32266,-0.928566,1.459522,1.192271,0.267445,1.0378,-0.856369,-0.664244,1
-1.777451,-1.466454,2.223386,2.424257,1.777978,1.26075,-1.143951,-0.690128,1
0.539728,-0.170003,-0.58204,-0.504259,-0.656914,-0.917948,0.986389,0.580465,1
-1.211677,-1.427694,1.624155,1.693124,-0.146692,0.501894,-0.693189,-0.625351,1
-2.069385,-1.453034,2.274187,2.573108,2.225259,0.875084,-1.15065,-0.695592,1
-0.647914,-0.592215,-0.024979,-0.218554,-0.647231,-0.835155,0.724004,0.281783,1
-0.512603,-0.70821,0.175062,0.019055,-0.434544,0.004037,-0.389763,-0.524025,1
0.127361,-0.060659,-0.060242,-0.359022,2.929205,2.150726,-1.323441,-0.698148,1
-1.348999,-1.337611,1.799305,1.864324,0.296514,0.867723,-0.850047,-0.658139,1
0.355762,0.318589,-0.454114,-0.503655,-0.550419,-0.396647,-0.087239,-0.365293,1
-0.265504,1.450276,0.054877,-0.431286,2.001598,2.371332,-1.240255,-0.703981,1
-1.354025,-1.534769,1.526072,1.579125,-0.35492,0.176384,-0.454625,-0.546402,1
-0.225695,0.207577,-0.056425,-0.337953,2.614179,1.758356,-1.343335,-0.694504,1
-1.241031,-1.513322,1.402306,1.350629,1.097009,1.418569,-1.016403,-0.686768,1
0.349328,-0.444753,-0.652929,-0.566026,-0.639081,-0.753326,0.570429,0.0984,1
-1.062292,-1.455096,0.995286,0.923297,1.04,1.983157,-1.07533,-0.697628,1
-0.453291,0.276473,0.179623,-0.279035,-0.641562,-0.882951,0.879404,0.461538,1
-0.74422,-1.298573,0.796786,0.747974,-0.086636,0.687347,-0.707464,-0.63309,1
-0.810368,-1.534033,0.9048,0.77138,0.86187,1.719002,-1.019696,-0.690583,1
-1.842995,-1.683817,2.287811,2.735908,1.559481,1.265348,-1.162315,-0.691531,1
0.570088,1.072094,-0.600099,-0.631453,-0.428048,0.013733,-0.469821,-0.56282,1
-0.725522,-1.18467,0.74201,0.519278,0.20049,1.05525,-0.847246,-0.664031,1
-1.283856,-0.982446,1.202687,0.900127,1.667469,1.441995,-1.066139,-0.694294,1
-1.912561,-1.853594,2.971084,4.030016,0.32512,0.792153,-0.88485,-0.664762,1
-0.822029,-1.152414,0.753054,0.530428,-0.512312,-0.265018,-0.168874,-0.409731,1
-0.316773,-1.03905,0.098594,-0.030682,-0.558852,-0.349785,-0.064387,-0.370497,1
-0.148891,-0.567958,-0.105221,-0.280081,-0.442997,0.150296,-0.374976,-0.531024,1
0.214821,-0.001875,-0.396377,-0.490159,-0.64128,-0.966402,0.76761,0.504268,1
-0.380106,-0.66775,-0.009117,-0.193187,-0.398616,0.118564,-0.445944,-0.547149,1
-1.698637,-1.530045,2.16194,2.383656,1.703074,0.971724,-1.035062,-0.684496,1
-0.533915,1.100813,0.296745,-0.258776,1.210101,2.747035,-1.078492,-0.701086,1
-1.079382,-1.576492,1.57888,1.769156,-0.374872,0.238753,-0.433041,-0.543028,1
-1.924825,-0.798655,1.89833,1.749839,1.668982,1.091517,-1.109772,-0.690212,1
0.204567,0.62287,-0.556629,-0.603053,-0.395912,0.271783,-0.430856,-0.548679,1
-1.418564,-1.662848,2.070017,2.271561,3.243645,0.24263,-1.250144,-0.689673,1
0.655939,0.224103,-0.702584,-0.593256,-0.673597,-1.151632,1.604801,1.731999,1
-1.01243,-0.733988,0.820856,0.333129,-0.114758,0.61673,-0.690222,-0.625985,1
0.756669,-0.058708,-0.70114,-0.537334,-0.57263,-0.460309,-0.001538,-0.319366,1
0.320175,-0.704884,-0.478995,-0.483132,0.004325,1.077673,-0.790687,-0.659112,1
-0.23816,-0.2384,-0.227275,-0.414972,0.013221,1.223233,-0.753931,-0.651485,1
-1.85345,-1.422711,2.537206,3.089811,1.863149,0.588201,-1.056426,-0.674806,1
-0.697374,-1.23644,0.851897,0.657327,0.244145,1.429526,-0.843855,-0.668188,1
-1.242841,-0.672165,1.357047,0.953769,0.777283,1.036431,-0.925188,-0.675086,1
0.077499,0.310597,-0.230994,-0.436803,-0.609023,-0.538522,0.32062,-0.109833,1
-1.672097,-1.213953,1.895959,1.864847,1.788246,1.62047,-1.190917,-0.696446,1
-0.78041,-1.018866,0.774934,0.594747,-0.377172,0.033395,-0.455294,-0.539669,1
-0.182668,-0.45115,-0.152866,-0.320753,-0.511828,-0.13833,-0.168385,-0.426846,1
-1.749303,-0.86839,1.77269,1.577269,0.817428,1.052338,-1.02382,-0.683948,1
0.57431,0.23619,-0.706817,-0.579517,-0.651225,-0.875455,0.850603,0.428084,1
-1.72397,-1.716239,2.208451,2.629712,0.749848,1.465562,-0.974305,-0.68341,1
-1.265158,-0.41712,0.919697,0.413652,-0.515177,-0.502145,-0.163145,-0.37822,1
0.314344,-0.360131,-0.501962,-0.455868,-0.67973,-1.218842,2.354737,3.273596,1
-0.193123,-0.786648,0.061529,-0.17856,-0.136525,0.599135,-0.6897,-0.628609,1
-1.492151,-0.76015,1.364889,0.964797,1.169391,1.289192,-1.081012,-0.689221,1
