@relation HTRU_2-weka.filters.unsupervised.attribute.ClassAssigner-Clast-weka.filters.supervised.instance.SpreadSubsample-M1.0-X0.0-S1-weka.filters.unsupervised.attribute.Standardize

@attribute Profile_mean numeric
@attribute Profile_stdev numeric
@attribute Profile_skewness numeric
@attribute Profile_kurtosis numeric
@attribute DM_mean numeric
@attribute DM_stdev numeric
@attribute DM_skewness numeric
@attribute DM_kurtosis numeric
@attribute class {0,1}

@data
0.986075,0.807702,-0.832513,-0.635603,-0.630326,-0.710201,0.490288,0.048019,0
-0.254245,-0.358791,0.257993,-0.101567,0.15044,0.925172,-0.828784,-0.657686,1
0.897207,0.42169,-0.834197,-0.630076,-0.639989,-1.031031,0.587284,0.378194,0
-2.084867,-1.487854,2.759831,3.493231,2.893639,0.314643,-1.162753,-0.68346,1
-0.679279,-0.821081,0.581555,0.323438,-0.39444,0.089289,-0.369582,-0.51224,1
0.484237,0.308879,-0.421037,-0.539491,-0.38054,0.346177,-0.455141,-0.560224,1
0.264281,0.654931,-0.512202,-0.598857,-0.580841,-0.46691,0.038724,-0.303463,1
0.424121,-0.518983,-0.701032,-0.507388,-0.524295,-0.315526,-0.238376,-0.457109,0
1.259713,0.101073,-0.781271,-0.625003,-0.608559,-0.591744,0.21825,-0.177017,0
1.142095,0.484103,-0.751083,-0.643908,-0.609103,-0.658845,0.360993,-0.038122,0
-1.768202,-1.648634,2.404635,2.933489,0.505953,1.074641,-0.907694,-0.67077,1
0.595823,-0.096194,-0.688824,-0.614058,-0.60987,-0.853391,0.198922,-0.080638,0
-0.888579,-0.418143,0.471953,0.103027,0.255058,1.337679,-0.877284,-0.673329,1
-1.33392,-1.232965,1.240435,1.118019,0.783779,1.227679,-0.980557,-0.681178,1
-0.72713,-0.262744,0.491763,0.114389,-0.245481,0.442313,-0.598102,-0.600575,1
-0.272943,0.45846,-0.268348,-0.489383,0.518682,1.513369,-0.964336,-0.686649,1
-0.153716,-0.058888,0.030232,-0.305428,-0.250786,0.531222,-0.614433,-0.610682,1
0.604067,1.325004,-0.561285,-0.634599,0.077816,0.977088,-0.80233,-0.657087,1
-0.808357,-1.398632,0.910648,0.897548,0.364579,1.425756,-0.903698,-0.677152,1
0.729928,1.515975,-0.772285,-0.669217,-0.597847,-0.486761,0.218056,-0.191234,0
-1.407506,-1.792507,1.808659,2.223512,0.111889,0.922467,-0.807685,-0.656345,1
0.423518,-0.713964,-0.446771,-0.524326,-0.590443,-0.598254,0.104839,-0.240182,0
-0.133007,0.114197,-0.174549,-0.373355,-0.373924,0.295766,-0.458166,-0.558115,1
-0.766135,-1.265114,0.459839,0.391005,-0.554898,-0.223552,0.003098,-0.338255,1
-1.689991,-1.221593,1.696216,1.582849,1.692726,1.545265,-1.175162,-0.695351,1
-0.290636,-0.518657,0.068723,-0.19982,-0.183831,0.607761,-0.64863,-0.617958,1
0.996731,0.814772,-0.806275,-0.630127,-0.668332,-1.130992,1.347739,1.351419,0
1.361649,0.627393,-0.884449,-0.648044,1.971702,1.201205,-1.40017,-0.695379,0
0.219847,-1.202697,-0.504594,-0.359041,-0.586731,-0.618965,0.073244,-0.25221,0
0.579739,1.322354,-0.709337,-0.660075,-0.663551,-1.060903,1.330165,1.140289,0
1.450918,1.06437,-0.905983,-0.66887,-0.628631,-0.972407,0.342839,0.097087,0
-0.149695,-0.371873,0.031218,-0.219954,1.650886,1.810506,-1.152618,-0.69861,1
0.670214,0.602058,-0.711199,-0.607617,-0.617697,-0.82097,0.378612,0.028748,0
0.523242,-0.124209,-0.684686,-0.57358,-0.598311,-0.864493,0.100353,-0.137075,0
0.886551,0.68825,-0.797286,-0.653274,-0.647856,-0.795968,0.784882,0.309896,0
1.461574,-0.059065,-1.053613,-0.589164,-0.542612,-0.341227,-0.147886,-0.411425,0
-1.523114,-1.319122,2.132262,2.368795,0.286912,0.873691,-0.862622,-0.661769,1
0.17099,0.58815,-0.590718,-0.609757,-0.669018,-1.132234,1.380947,1.394849,0
-1.52613,-1.448698,1.514281,1.433074,0.070312,0.783385,-0.788806,-0.649769,1
0.478205,0.618804,-0.759293,-0.637281,-0.620764,-0.776974,0.50499,0.10364,0
1.183914,0.677723,-0.876774,-0.639629,-0.693044,-1.305631,4.953848,9.223381,0
-1.115773,-0.799924,0.919509,0.533569,1.600695,1.747581,-1.162907,-0.697704,1
0.801504,1.283412,-0.76741,-0.657266,-0.658467,-1.104716,1.177584,1.129853,0
-1.568151,-1.502319,2.317289,2.794558,1.793693,1.419087,-1.140242,-0.693935,1
0.676648,1.581475,-0.721174,-0.698226,-0.611867,-0.671232,0.518868,0.08646,0
-0.413884,0.197704,-0.096917,-0.421723,2.651762,1.812932,-1.384349,-0.694845,1
-1.85345,-1.422711,2.537206,3.089811,1.863149,0.588201,-1.056426,-0.674806,1
0.965768,1.562271,-0.803701,-0.690894,-0.596031,-0.574792,0.299594,-0.117566,0
-0.095209,-0.503555,-0.49482,-0.46924,-0.610031,-0.66237,0.250417,-0.1385,0
-0.06123,-1.124123,0.486214,0.357368,-0.515964,-0.191409,-0.134685,-0.398293,1
-1.816255,-1.150121,2.133745,2.248792,2.913712,1.301072,-1.258236,-0.696197,1
-1.184333,0.735467,0.815277,0.161978,2.104381,1.712026,-1.240861,-0.697192,1
1.598292,-0.125899,-0.936329,-0.571061,-0.676321,-1.082103,1.55122,1.312715,0
0.4012,0.117029,-0.696231,-0.599725,-0.495568,-0.11026,-0.26217,-0.473017,1
-1.357242,-1.267878,1.464824,1.37214,1.974062,1.604902,-1.190382,-0.695335,1
-0.985086,-0.435232,0.664967,0.2558,-0.565126,-0.485853,0.052381,-0.281853,1
-0.212224,-0.867876,-0.390841,-0.360824,-0.655905,-1.054108,0.932913,0.707593,0
-0.081336,-0.707452,-0.347357,-0.37464,-0.669462,-1.10507,1.315016,1.1844,0
-0.03449,-0.941341,-0.493681,-0.391754,-0.607933,-0.790246,0.387712,0.058195,0
1.092635,0.880716,-0.775123,-0.658962,-0.659315,-1.096249,1.180877,1.123296,0
-1.68416,0.26905,1.056593,0.483739,1.658512,0.896499,-1.129398,-0.689403,1
-1.720753,-1.070108,1.930797,1.852274,2.319267,1.727232,-1.24204,-0.696886,1
0.135001,-0.643488,-0.540855,-0.466024,-0.641018,-0.844413,0.601683,0.174353,0
0.799896,-0.492705,-0.771033,-0.570806,-0.579328,-0.440511,0.032247,-0.313009,0
1.339532,1.930533,-0.874248,-0.66937,-0.666517,-1.15248,1.481479,1.661207,0
-0.908282,-1.748834,1.46741,1.647034,0.582269,1.550815,-0.940709,-0.681481,1
-1.488934,0.094915,1.041345,0.439589,1.018414,1.323379,-1.072676,-0.690261,1
0.492681,0.722015,-0.613851,-0.632596,-0.59129,-0.702406,0.183446,-0.134613,0
0.8387,1.805423,-0.760896,-0.692846,-0.655562,-0.907046,0.892858,0.445903,0
-0.199557,0.049549,-0.041424,-0.327082,0.12256,0.997177,-0.852904,-0.66714,1
0.358174,0.691858,-0.62773,-0.633701,-0.645193,-1.005007,0.703254,0.412594,0
-1.348999,-1.337611,1.799305,1.864324,0.296514,0.867723,-0.850047,-0.658139,1
-0.240975,-0.293031,0.235468,-0.181923,-0.677814,-1.167269,2.625662,3.258771,1
-1.467823,-0.676632,1.139481,0.750893,1.464304,1.040987,-1.15,-0.68698,1
-0.99916,-1.187196,0.78749,0.560858,0.985431,0.902363,-1.070396,-0.683781,1
0.634024,0.114164,-0.717291,-0.597775,-0.664237,-0.954694,1.288564,0.901425,0
1.185925,0.874222,-0.750788,-0.649413,-0.618887,-0.870069,0.316075,-0.009597,0
0.965768,1.95388,-0.796923,-0.71173,0.42407,1.635876,-0.917565,-0.680617,0
-0.705014,0.291704,0.255924,-0.184946,-0.305899,0.301607,-0.56704,-0.590879,1
0.294238,0.76587,-0.691354,-0.640647,-0.661514,-1.128591,1.250922,1.301129,0
0.530882,-0.678745,-0.769855,-0.523952,-0.661271,-0.8933,1.054751,0.573824,0
0.792256,1.276774,-0.738746,-0.665543,-0.660565,-0.876505,1.20833,0.770804,0
-1.334724,-0.820958,1.360041,1.067702,1.921026,0.971112,-1.019247,-0.688741,1
1.737223,1.394045,-0.879045,-0.69312,-0.659637,-1.009426,1.018175,0.684255,0
0.768129,0.561521,-0.723241,-0.648796,-0.627905,-0.816003,0.451666,0.074335,0
1.444283,1.417339,-0.932341,-0.665678,-0.633231,-0.797154,0.427781,0.016464,0
1.317617,1.196697,-0.851814,-0.675203,3.265049,2.043313,-1.444516,-0.690397,0
-0.522253,-0.2638,0.135106,-0.21641,2.966465,1.361481,-1.355101,-0.689159,1
1.018043,1.7953,-0.735806,-0.679875,-0.64951,-0.92937,0.690482,0.287709,0
1.094645,0.967129,-0.880479,-0.647487,-0.626412,-0.896395,0.368477,0.033689,0
1.368283,0.327458,-0.802637,-0.590385,-0.6366,-0.843634,0.675042,0.282248,0
0.658955,-0.896986,-0.692445,-0.502892,-0.643398,-0.88563,0.846649,0.467839,1
0.24699,1.473329,-0.402037,-0.608854,-0.431155,0.061022,-0.442363,-0.553557,1
-0.844547,-1.559806,0.753392,0.792039,-0.387359,-0.016849,-0.402804,-0.515495,1
0.686902,0.538733,-0.663447,-0.638263,-0.692984,-1.285521,4.283689,7.301828,0
0.652923,0.648344,-0.602716,-0.595048,-0.653505,-1.083825,1.002761,0.903942,0
-1.062292,1.707879,0.247694,-0.34613,-0.530932,-0.301218,-0.059077,-0.356925,1
-0.149896,0.57635,-0.061094,-0.392769,-0.192203,0.545563,-0.601263,-0.599807,1
-2.053301,-1.716383,2.613343,3.313666,2.497235,1.689998,-1.182053,-0.700222,1
1.098063,1.425985,-0.886007,-0.673949,-0.660424,-0.956501,0.994119,0.598091,0
-1.630277,-1.777807,2.235769,2.675649,0.431554,0.913581,-0.911988,-0.669384,1
0.075287,-0.565507,-0.11209,-0.281484,-0.307816,0.450513,-0.578476,-0.60294,1
0.87107,0.089341,-0.710577,-0.572073,-0.685782,-1.219198,2.847523,3.877122,0
0.682479,1.33526,-0.717446,-0.66338,-0.637507,-0.970368,0.580892,0.287141,0
1.093238,0.935573,-0.828996,-0.665415,-0.648098,-1.043783,0.802292,0.578915,0
0.377074,-0.479462,-0.13792,-0.324974,-0.295389,0.463047,-0.540303,-0.584409,1
0.310122,0.807006,-0.602372,-0.617426,-0.655038,-1.001794,0.942374,0.624127,0
0.45448,-0.800131,-0.788899,-0.488603,-0.684612,-1.231041,2.737543,3.880939,0
-0.748844,-0.811246,0.585529,0.273153,0.020403,0.966211,-0.790717,-0.655297,1
1.103291,1.630095,-0.875506,-0.660216,-0.6553,-1.017467,0.793593,0.494583,0
0.745209,1.638715,-0.84203,-0.689074,-0.662845,-0.995915,1.221712,0.889054,0
0.70359,0.964599,-0.837147,-0.663265,-0.673698,-1.133881,1.585484,1.609375,0
0.868054,0.31068,-0.696496,-0.604574,-0.670228,-1.091326,1.572918,1.548545,1
0.65413,0.340805,-0.727152,-0.586425,-0.669159,-1.150982,1.576841,1.718079,0
-1.326883,-1.515083,2.068431,2.43688,1.950459,1.682796,-1.208447,-0.696608,1
0.366619,-0.142842,-0.550727,-0.580218,-0.669986,-1.100387,1.299143,1.147917,0
-1.058271,-1.477611,1.418629,1.561048,0.138981,1.322533,-0.812128,-0.662079,1
-1.266767,0.074891,0.774778,0.22142,0.48578,1.231478,-0.958416,-0.681474,1
0.713643,0.95626,-0.703283,-0.659114,-0.638536,-0.901797,0.53596,0.168639,0
-1.397655,0.136314,0.874065,0.308631,-0.038503,0.516264,-0.738724,-0.637196,1
0.745007,0.280208,-0.750232,-0.632788,-0.681646,-1.131614,1.929969,1.902204,0
-1.361263,-1.139368,1.568252,1.436177,-0.463089,-0.140353,-0.309897,-0.478929,1
0.055785,-0.232365,-0.302204,-0.390762,-0.475496,-0.141807,-0.378535,-0.524091,0
-0.323408,0.566741,0.177107,-0.255754,-0.33737,0.379992,-0.508517,-0.575767,1
0.241963,-0.019663,-0.632942,-0.527947,-0.617939,-0.906539,0.213871,-0.050969,0
1.079164,1.860632,-0.870289,-0.695096,-0.624415,-0.751984,0.46314,0.049009,0
0.650913,0.065988,-0.811595,-0.637763,-0.646363,-0.987024,0.876043,0.596251,0
0.664384,0.273957,-0.816329,-0.626927,-0.636781,-0.998254,0.542983,0.281832,0
-1.623642,-1.370279,1.9208,1.914509,0.087923,0.732056,-0.78977,-0.646824,1
-1.378353,-0.594767,1.271597,0.817998,0.12256,0.745881,-0.840767,-0.657835,1
0.693738,-0.103111,-0.677445,-0.564373,-0.630628,-0.69502,0.565937,0.102014,0
-1.255105,-0.600197,1.115695,0.684926,0.125869,0.777858,-0.825231,-0.655251,1
-0.651734,-0.266062,0.176338,-0.098361,-0.439809,0.069754,-0.326518,-0.499915,1
-0.041125,-0.825836,-0.504803,-0.416737,-0.638314,-0.977774,0.565798,0.266419,0
-0.547788,-1.116989,0.218748,0.084382,-0.538073,-0.238289,-0.112738,-0.399641,1
0.594014,0.661446,-0.783936,-0.633164,-0.644992,-1.03271,0.63867,0.410198,0
0.867853,0.194042,-0.621258,-0.609368,-0.613844,-0.688684,0.48928,0.073956,0
0.879112,0.347736,-0.879858,-0.646153,1.384095,2.234409,-1.151285,-0.703341,0
0.810552,1.162661,-0.94324,-0.651679,-0.608377,-0.652304,0.516335,0.089793,0
1.007588,0.975097,-0.844976,-0.644343,-0.648482,-1.082264,0.772744,0.673064,0
-2.033798,-1.195098,2.249867,2.461547,1.929882,0.642733,-1.069584,-0.688733,1
0.980847,0.40598,-0.731385,-0.611863,-0.603294,-0.793099,0.121746,-0.179005,0
0.381698,-0.030957,-0.656054,-0.592225,-0.603253,-0.484113,0.25996,-0.161708,1
1.396029,-0.856004,-0.915367,-0.532116,-0.456573,0.007494,-0.379234,-0.527339,0
0.279561,1.298182,-0.508803,-0.605426,-0.575212,-0.468819,0.036333,-0.290681,0
-1.26737,-1.06494,1.366405,1.182471,0.051712,0.707029,-0.77723,-0.645243,1
1.916766,1.900524,-1.401,-0.587044,1.694924,1.819965,-1.230365,-0.701866,0
-0.240372,-0.935479,-0.334119,-0.335053,-0.57608,-0.554308,-0.068681,-0.359627,0
-1.622637,-1.048046,1.574192,1.399673,-0.278706,0.251136,-0.606093,-0.597866,1
1.026085,2.450594,-0.889072,-0.710023,-0.620058,-0.666283,0.373806,-0.04666,0
-1.317835,-1.183924,1.761612,1.687801,0.706173,1.193665,-0.983694,-0.681403,1
-1.608161,-0.72727,1.464944,1.049258,2.252775,1.045843,-1.224556,-0.687373,1
-1.073953,-1.73159,1.252363,1.459748,0.130952,1.134052,-0.820739,-0.661983,1
0.439803,-0.078837,-0.719592,-0.604291,-0.646888,-0.878823,0.615225,0.177556,0
-1.827916,-1.467292,2.150024,2.333658,0.621808,0.953247,-0.943687,-0.673941,1
-0.704813,-0.490809,0.422322,0.088304,0.03751,0.886063,-0.779472,-0.649462,1
0.428142,-0.282055,-0.688319,-0.551456,-0.657358,-1.020183,1.086066,0.850585,0
0.363201,1.39732,-0.610611,-0.670763,1.347823,1.956688,-1.118,-0.699325,1
0.946667,1.763637,-0.82565,-0.693646,-0.631536,-0.868001,0.528815,0.154621,0
0.632617,1.435421,-0.663049,-0.66709,-0.673053,-1.155578,1.64637,1.806614,0
-0.597248,-0.623015,0.439841,0.083216,-0.135133,0.612464,-0.668972,-0.62129,1
0.976223,0.576285,-0.853949,-0.64871,-0.265896,0.466971,-0.640144,-0.620074,0
0.5723,0.230549,-0.792823,-0.637437,-0.654574,-0.994956,0.793763,0.444819,0
0.663781,1.124638,-0.679026,-0.65826,-0.656026,-0.947949,1.0368,0.660901,0
-0.75749,-0.620298,0.564793,0.238019,-0.319537,0.27016,-0.508443,-0.565802,1
0.982254,1.067953,-0.684173,-0.661797,-0.654554,-0.892315,0.93321,0.495896,0
0.498914,0.045237,-0.766508,-0.615493,-0.642006,-1.012267,0.61887,0.364417,0
-0.777394,-0.741089,0.756323,0.406273,2.099741,2.105514,-1.239208,-0.701476,1
0.848552,2.065286,-0.824534,-0.712824,-0.212538,0.472357,-0.720511,-0.641908,0
-0.327027,1.081968,0.035832,-0.426347,-0.477977,-0.18515,-0.251308,-0.454557,1
0.184863,-0.640679,-0.529616,-0.447371,-0.564581,-0.469094,0.0012,-0.311948,0
0.015171,-0.772469,-0.669071,-0.453213,-0.506079,-0.072089,-0.197021,-0.445747,0
0.842118,0.44166,-0.749081,-0.62944,-0.648966,-1.085727,0.885288,0.781951,0
-1.856466,-0.994661,1.847258,1.637863,2.479301,1.046529,-1.218398,-0.689707,1
-1.96946,-1.30525,1.958531,2.029122,2.845123,0.84492,-1.281724,-0.688261,1
0.654934,-0.076351,-0.737681,-0.623261,-0.632141,-0.756611,0.536308,0.086627,0
0.930985,0.422404,-0.826106,-0.62392,-0.671035,-1.086476,1.269824,1.052496,0
-1.435453,-0.554944,1.334559,0.894817,1.879833,1.051521,-1.181189,-0.687452,1
0.750838,-0.345206,-0.817966,-0.571181,-0.673275,-1.189689,1.933765,2.443815,0
0.468554,1.157164,-0.586718,-0.612644,-0.675917,-1.120357,1.675263,1.633698,0
0.656542,-0.020256,-0.745469,-0.585085,-0.594175,-0.642142,0.20013,-0.151793,0
0.244376,0.177519,-0.624793,-0.597989,-0.622398,-0.826326,0.265417,-0.068352,0
-1.007805,-2.140217,1.503376,2.129616,-0.192546,0.795356,-0.625804,-0.616557,1
1.387786,1.3043,-0.839459,-0.691823,-0.637104,-0.844796,0.568416,0.152131,0
-1.672097,-1.213953,1.895959,1.864847,1.788246,1.62047,-1.190917,-0.696446,1
0.313942,0.147439,-0.491723,-0.575834,-0.633674,-0.849331,0.387052,-0.003893,0
1.311384,1.037523,-0.837091,-0.675232,-0.554353,-0.494783,-0.019416,-0.306333,0
-0.595237,-1.407559,0.664738,0.603783,1.380464,2.167026,-1.112723,-0.699571,1
0.179435,0.387263,-0.684434,-0.587232,-0.641482,-0.917232,0.441878,0.080251,0
-1.306576,-1.801536,1.877761,2.150205,-0.218973,0.413314,-0.615291,-0.602317,1
1.057249,2.929995,-0.847975,-0.724186,0.694835,0.988658,-1.036358,-0.686111,0
0.966974,0.272012,-0.716446,-0.618942,-0.652032,-1.046683,0.859439,0.634076,0
0.886752,-0.314987,-0.754325,-0.587257,-0.66805,-1.114549,1.361012,1.318315,0
-0.895013,-0.984824,0.877682,0.623082,0.104041,1.058967,-0.787686,-0.654308,1
-1.991375,-1.271862,2.130245,2.256203,1.964601,0.972325,-1.116172,-0.693504,1
1.094645,0.853113,-0.847671,-0.648139,-0.658689,-1.139194,1.201728,1.327292,0
0.465337,0.990001,-0.733796,-0.653062,-0.657681,-1.115748,1.175841,1.187831,0
0.561041,1.178234,-0.610647,-0.632616,-0.647412,-0.965028,0.833968,0.523277,0
-0.860833,-0.574619,0.760271,0.387573,-0.119983,0.519701,-0.674967,-0.620115,1
-1.622235,0.214428,0.999926,0.408436,2.457514,1.150881,-1.286544,-0.691298,1
0.105647,0.316123,-0.601178,-0.587819,-0.672266,-1.083795,1.421848,1.207188,0
1.213269,1.380835,-0.943703,-0.664092,-0.641623,-0.952864,0.721883,0.385153,0
-0.725522,-1.18467,0.74201,0.519278,0.20049,1.05525,-0.847246,-0.664031,1
0.834277,2.006368,-0.761135,-0.726432,-0.365108,0.288574,-0.483376,-0.566,0
0.912287,1.367874,-0.79129,-0.674867,-0.665004,-1.05815,1.303117,1.091388,0
-0.725321,1.566751,0.23046,-0.326795,0.929511,1.611519,-1.033528,-0.690884,1
0.511782,-0.436254,-0.768935,-0.561856,-0.58308,-0.492963,0.079063,-0.267857,0
-0.721501,-1.192982,0.583134,0.56619,-0.286634,0.587306,-0.544369,-0.590125,1
1.029905,0.710471,-0.810951,-0.643023,-0.651064,-0.901763,0.761722,0.333124,0
-0.675861,-0.982635,0.539429,0.331554,-0.232509,0.593956,-0.619838,-0.612107,1
-1.033541,-0.661088,0.521108,0.138991,0.114431,1.121318,-0.810434,-0.658607,1
-0.431175,-0.573851,0.199664,-0.000978,-0.257968,0.625658,-0.573123,-0.60115,1
0.61613,0.518756,-0.584888,-0.593171,-0.640715,-0.914182,0.682338,0.348467,0
0.683082,1.602118,-0.737299,-0.675125,-0.523387,-0.339233,-0.209722,-0.43668,0
1.27057,0.122631,-0.829037,-0.572817,-0.633796,-0.920397,0.339968,0.016719,0
-0.795087,0.739345,0.400736,-0.125307,-0.026096,0.649164,-0.759498,-0.644183,1
1.052021,0.705823,-0.849312,-0.637344,-0.64362,-0.861399,0.586318,0.158459,0
0.799092,0.978519,-0.884786,-0.659733,-0.65294,-1.119897,1.03396,1.071259,0
0.829853,1.385371,-0.797333,-0.651589,-0.688102,-1.219033,2.878877,3.82203,0
0.574511,0.082161,-0.820854,-0.59843,-0.683159,-1.25461,3.063066,4.847472,0
-0.163568,-0.793812,-0.186796,-0.301942,0.427903,1.200683,-0.930473,-0.676776,1
0.447041,0.104766,-0.838497,-0.616443,-0.670208,-1.174682,1.747821,2.093625,0
-0.92678,-1.378146,0.946798,0.941363,-0.549249,-0.381181,0.001296,-0.309587,1
0.162345,0.398712,-0.58084,-0.598266,-0.618666,-0.712543,0.262547,-0.132835,1
-0.039315,0.21358,-0.560096,-0.570746,-0.634098,-1.012775,0.510886,0.309062,0
0.979038,0.756184,-0.815869,-0.651079,-0.63902,-0.792341,0.738518,0.297698,0
0.31173,-0.226764,-0.500775,-0.52763,-0.577351,-0.470791,0.045381,-0.296888,0
-0.239769,-0.525846,0.11486,-0.13707,-0.263394,0.347076,-0.604072,-0.597852,1
1.496156,1.092797,-0.805434,-0.684085,-0.618,-0.907226,0.192832,-0.086554,0
-1.329697,-1.535305,1.276017,1.322691,0.119756,0.922314,-0.816971,-0.657776,1
1.491129,0.550484,-0.852368,-0.65364,-0.520059,-0.448612,-0.33871,-0.495047,0
0.850361,1.15941,-0.841758,-0.655974,-0.671459,-1.0992,1.514876,1.431737,0
-0.556031,0.667322,0.119087,-0.298809,0.254493,1.257247,-0.853603,-0.667797,1
-0.380106,-0.66775,-0.009117,-0.193187,-0.398616,0.118564,-0.445944,-0.547149,1
-1.97509,-0.256193,1.704583,1.340188,2.036861,1.146555,-1.155748,-0.695491,1
0.89761,1.957695,-0.953613,-0.673437,-0.452156,-0.051466,-0.391053,-0.526623,0
-0.526073,-0.228566,0.324797,-0.014019,-0.524295,-0.129538,-0.136737,-0.41539,1
1.399045,0.567759,-0.909161,-0.639431,-0.57961,-0.438097,0.068724,-0.285479,0
0.899419,0.923357,-0.836393,-0.647132,-0.676462,-1.076088,1.814425,1.684243,0
0.345709,0.554242,-0.597747,-0.568017,-0.577331,-0.360309,0.058772,-0.304063,1
0.666997,1.347269,-0.55047,-0.635163,0.75481,1.339241,-1.054824,-0.693471,1
0.483835,3.96647,-0.707055,-0.747866,2.599977,0.691427,-1.118968,-0.686403,0
-1.669885,-1.176214,1.86079,1.763948,2.206256,1.743398,-1.228418,-0.696822,1
1.122592,0.318057,-0.813024,-0.57714,-0.60525,-0.557355,0.183705,-0.216657,0
0.383909,0.200617,-0.6825,-0.590825,-0.635611,-0.886505,0.637765,0.259036,0
-1.435252,-1.513539,1.638093,1.698281,1.043812,1.053836,-0.983989,-0.681684,1
0.85197,1.502116,-0.694922,-0.66721,-0.333819,0.393901,-0.546444,-0.591808,1
-0.575131,0.601343,0.385008,-0.136223,0.626811,1.578884,-0.983159,-0.68742,1
-0.362413,-0.993726,0.191738,0.059633,-0.603072,-0.567179,0.222715,-0.170597,1
-1.09808,-0.869329,0.986542,0.744189,0.392277,1.400125,-0.894288,-0.674355,1
0.581548,0.639426,-0.640812,-0.650114,-0.643922,-0.838153,0.708167,0.278161,0
-1.647166,-0.315792,1.312794,0.787955,2.793035,0.240935,-1.223066,-0.674708,1
1.119978,1.557417,-0.759618,-0.687148,-0.4364,0.271846,-0.321943,-0.508126,1
0.525856,1.11545,-0.77818,-0.672452,-0.585198,-0.457713,0.082533,-0.278993,0
0.31354,0.93416,-0.529775,-0.604328,-0.649571,-0.909729,0.98121,0.626138,1
-0.028458,-0.417032,0.111761,-0.16358,0.122863,1.215899,-0.83123,-0.665782,1
1.369691,1.806859,-0.940745,-0.673397,-0.646525,-0.977785,0.707558,0.3796,0
1.392008,0.963199,-0.951615,-0.663589,-0.158171,0.646593,-0.72494,-0.642353,0
-0.255652,0.098708,-0.139075,-0.440168,-0.5691,-0.408746,0.101975,-0.259932,1
0.329624,-0.040702,-0.484477,-0.503013,-0.676906,-1.133483,1.6406,1.614896,0
-0.72713,0.153259,0.540429,0.073627,-0.341889,0.181153,-0.495204,-0.561321,1
0.778584,0.620569,-0.689196,-0.63245,-0.638355,-0.832282,0.674883,0.292517,0
-0.225896,-1.391903,-0.131642,-0.095783,-0.30943,0.291329,-0.615508,-0.611197,0
0.636437,0.954354,-0.590659,-0.624374,-0.647655,-1.011766,0.977483,0.736647,0
1.207036,0.701816,-0.783399,-0.620033,-0.646424,-0.857151,0.846982,0.439811,0
1.132243,0.509603,-0.836384,-0.640637,-0.644649,-1.021839,0.817857,0.616132,0
1.408696,1.143709,-1.024471,-0.679454,-0.684491,-1.117265,2.588373,2.902976,0
0.507157,0.606054,-0.626266,-0.606867,-0.633251,-0.890823,0.51548,0.164011,0
-0.396995,-0.276532,0.299339,-0.133747,0.06075,0.989377,-0.801077,-0.656281,1
0.224874,-0.257988,-0.614859,-0.521404,-0.645839,-0.991594,0.775465,0.472883,0
-0.990716,0.64357,0.757949,0.124589,0.44037,1.186026,-0.926613,-0.676669,1
1.245438,1.064271,-0.811404,-0.657127,-0.645294,-0.855826,0.67474,0.245772,0
-1.379358,-1.508839,1.825877,1.848988,-0.058676,0.724108,-0.698447,-0.628815,1
-0.438212,-0.462648,-0.046016,-0.262934,-0.594357,-0.483222,0.245772,-0.158612,1
-0.943869,-1.665827,1.115455,1.241789,-0.417821,0.078083,-0.362964,-0.512685,1
1.256697,1.140094,-0.740791,-0.663501,-0.43059,0.08049,-0.44685,-0.557071,0
-1.759155,-1.483024,1.840126,1.935175,1.221841,1.249219,-1.116772,-0.691646,1
-1.438871,-0.603254,1.255353,0.846306,0.735888,1.091381,-0.997873,-0.681756,1
-0.767141,0.15852,0.453641,-0.037835,1.95758,2.246453,-1.209125,-0.702737,1
-1.129847,-0.630134,0.94024,0.546718,1.067254,1.172856,-1.051574,-0.685345,1
0.459105,0.315795,-0.529212,-0.558764,-0.660949,-1.030106,1.069891,0.811862,0
-1.478278,-0.586464,1.078609,0.59067,2.431047,1.094164,-1.155815,-0.69553,1
1.026889,0.494863,-0.796697,-0.638028,-0.671015,-1.134321,1.642055,1.685664,0
0.920731,0.383713,-0.890252,-0.650017,-0.567889,-0.402059,-0.011152,-0.337158,0
0.778182,0.437153,-0.665706,-0.600965,-0.602002,-0.805144,0.081237,-0.198446,0
0.414269,-0.215114,-0.241005,-0.371321,0.034827,1.146214,-0.78489,-0.656842,1
0.884139,-0.043916,-0.738309,-0.592387,-0.600933,-0.747651,0.04746,-0.257278,0
-0.55583,-0.877164,0.314258,0.172086,-0.328675,0.364783,-0.545941,-0.588528,1
0.75888,0.032382,-0.546857,-0.555745,-0.450743,0.009024,-0.335111,-0.499039,1
-1.663251,-0.895836,1.769737,1.645546,0.934655,1.173976,-0.98085,-0.681705,1
1.276401,1.059172,-0.945781,-0.654582,-0.534664,-0.286538,-0.184786,-0.434567,0
-0.749246,-0.384625,0.422587,0.120125,0.92826,2.005082,-1.047896,-0.695575,1
-0.174224,-0.396806,-0.544349,-0.492568,-0.671762,-1.193938,1.974319,2.54601,0
-0.094203,-0.495944,-0.417611,-0.478923,-0.632323,-0.899654,0.409337,0.070988,1
1.153555,0.842977,-0.760577,-0.651341,1.974042,2.053664,-1.292205,-0.703538,0
